Dataset,Task,Test Condition,Model,Bal Acc,Macro F1,ROC-AUC
CWRU_12k,Diagnosis,Load_0HP,XGBoost,0.6775438596491228,0.6549365217024866,0.9520766590389016
CWRU_12k,Diagnosis,Load_0HP,TabNet,0.6592982456140352,0.5869163957823221,0.9170112636664124
CWRU_12k,Diagnosis,Load_1HP,XGBoost,0.7519298245614034,0.7218074535998332,0.9714388376018078
CWRU_12k,Diagnosis,Load_1HP,TabNet,0.7375438596491228,0.7375090704141094,0.95238716433525
CWRU_12k,Diagnosis,Load_2HP,XGBoost,0.79,0.7876808487270021,0.9749777953502438
CWRU_12k,Diagnosis,Load_2HP,TabNet,0.7804678362573099,0.7712890655826498,0.9725291988998819
CWRU_12k,Diagnosis,Load_3HP,XGBoost,0.7233333333333334,0.6936214810341947,0.9582704096019224
CWRU_12k,Diagnosis,Load_3HP,TabNet,0.7026315789473685,0.6912751573122391,0.935054905782976
CWRU_48k,Diagnosis,Load_0HP,XGBoost,0.8361111111111111,0.8439055012019047,0.9463383838383838
CWRU_48k,Diagnosis,Load_0HP,TabNet,0.875,0.8708204255566706,0.9157512626262626
CWRU_48k,Diagnosis,Load_1HP,XGBoost,0.9500000000000001,0.9483102767938526,0.9962286116525884
CWRU_48k,Diagnosis,Load_1HP,TabNet,0.8450617283950618,0.8408301439387635,0.960141867013212
CWRU_48k,Diagnosis,Load_2HP,XGBoost,0.9833333333333334,0.9833229101521784,0.9993055555555556
CWRU_48k,Diagnosis,Load_2HP,TabNet,0.9666666666666667,0.9665694174307676,0.9812962962962962
CWRU_48k,Diagnosis,Load_3HP,XGBoost,0.8777777777777778,0.8761074922631527,0.9836574074074074
CWRU_48k,Diagnosis,Load_3HP,TabNet,0.9444444444444443,0.9436095931997572,0.9760648148148148
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,XGBoost,0.625,0.5657894736842105,0.9285714285714286
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,TabNet,0.6875,0.615507299717826,0.8935714285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,XGBoost,0.8875000000000001,0.8900092253807425,0.98875
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,TabNet,0.7749999999999999,0.7778409090909091,0.9550000000000001
UOEMD,Diagnosis,Load_No_Load_Speed_15Hz,XGBoost,0.6125,0.5391101953601953,0.9767857142857143
UOEMD,Diagnosis,Load_No_Load_Speed_15Hz,TabNet,0.825,0.8126929642947949,0.9875
